"subject" "activity" "TimeBodyAccelerometerelerometer.mean...X" "TimeBodyAccelerometerelerometer.mean...Y" "TimeBodyAccelerometerelerometer.mean...Z" "TimeGravityAccelerometerelerometer.mean...X" "TimeGravityAccelerometerelerometer.mean...Y" "TimeGravityAccelerometerelerometer.mean...Z" "TimeBodyAccelerometerelerometerJerk.mean...X" "TimeBodyAccelerometerelerometerJerk.mean...Y" "TimeBodyAccelerometerelerometerJerk.mean...Z" "TimeBodyGyroscopescope.mean...X" "TimeBodyGyroscopescope.mean...Y" "TimeBodyGyroscopescope.mean...Z" "TimeBodyGyroscopescopeJerk.mean...X" "TimeBodyGyroscopescopeJerk.mean...Y" "TimeBodyGyroscopescopeJerk.mean...Z" "TimeBodyAccelerometerelerometerMagnitudenitude.mean.." "TimeGravityAccelerometerelerometerMagnitudenitude.mean.." "TimeBodyAccelerometerelerometerJerkMagnitudenitude.mean.." "TimeBodyGyroscopescopeMagnitudenitude.mean.." "TimeBodyGyroscopescopeJerkMagnitudenitude.mean.." "FrequencyBodyAccelerometerelerometer.mean...X" "FrequencyBodyAccelerometerelerometer.mean...Y" "FrequencyBodyAccelerometerelerometer.mean...Z" "FrequencyBodyAccelerometerelerometer.meanFreq...X" "FrequencyBodyAccelerometerelerometer.meanFreq...Y" "FrequencyBodyAccelerometerelerometer.meanFreq...Z" "FrequencyBodyAccelerometerelerometerJerk.mean...X" "FrequencyBodyAccelerometerelerometerJerk.mean...Y" "FrequencyBodyAccelerometerelerometerJerk.mean...Z" "FrequencyBodyAccelerometerelerometerJerk.meanFreq...X" "FrequencyBodyAccelerometerelerometerJerk.meanFreq...Y" "FrequencyBodyAccelerometerelerometerJerk.meanFreq...Z" "FrequencyBodyGyroscopescope.mean...X" "FrequencyBodyGyroscopescope.mean...Y" "FrequencyBodyGyroscopescope.mean...Z" "FrequencyBodyGyroscopescope.meanFreq...X" "FrequencyBodyGyroscopescope.meanFreq...Y" "FrequencyBodyGyroscopescope.meanFreq...Z" "FrequencyBodyAccelerometerelerometerMagnitudenitude.mean.." "FrequencyBodyAccelerometerelerometerMagnitudenitude.meanFreq.." "FrequencyBodyAccelerometerelerometerJerkMagnitudenitude.mean.." "FrequencyBodyAccelerometerelerometerJerkMagnitudenitude.meanFreq.." "FrequencyBodyGyroscopescopeMagnitudenitude.mean.." "FrequencyBodyGyroscopescopeMagnitudenitude.meanFreq.." "FrequencyBodyGyroscopescopeJerkMagnitudenitude.mean.." "FrequencyBodyGyroscopescopeJerkMagnitudenitude.meanFreq.." "Angle.TimeBodyAccelerometerelerometerMean.Gravity." "Angle.TimeBodyAccelerometerelerometerJerkMean..GravityMean." "Angle.TimeBodyGyroscopescopeMean.GravityMean." "Angle.TimeBodyGyroscopescopeJerkMean.GravityMean." "Angle.X.GravityMean." "Angle.Y.GravityMean." "Angle.Z.GravityMean." "TimeBodyAccelerometerelerometer.std...X" "TimeBodyAccelerometerelerometer.std...Y" "TimeBodyAccelerometerelerometer.std...Z" "TimeGravityAccelerometerelerometer.std...X" "TimeGravityAccelerometerelerometer.std...Y" "TimeGravityAccelerometerelerometer.std...Z" "TimeBodyAccelerometerelerometerJerk.std...X" "TimeBodyAccelerometerelerometerJerk.std...Y" "TimeBodyAccelerometerelerometerJerk.std...Z" "TimeBodyGyroscopescope.std...X" "TimeBodyGyroscopescope.std...Y" "TimeBodyGyroscopescope.std...Z" "TimeBodyGyroscopescopeJerk.std...X" "TimeBodyGyroscopescopeJerk.std...Y" "TimeBodyGyroscopescopeJerk.std...Z" "TimeBodyAccelerometerelerometerMagnitudenitude.std.." "TimeGravityAccelerometerelerometerMagnitudenitude.std.." "TimeBodyAccelerometerelerometerJerkMagnitudenitude.std.." "TimeBodyGyroscopescopeMagnitudenitude.std.." "TimeBodyGyroscopescopeJerkMagnitudenitude.std.." "FrequencyBodyAccelerometerelerometer.std...X" "FrequencyBodyAccelerometerelerometer.std...Y" "FrequencyBodyAccelerometerelerometer.std...Z" "FrequencyBodyAccelerometerelerometerJerk.std...X" "FrequencyBodyAccelerometerelerometerJerk.std...Y" "FrequencyBodyAccelerometerelerometerJerk.std...Z" "FrequencyBodyGyroscopescope.std...X" "FrequencyBodyGyroscopescope.std...Y" "FrequencyBodyGyroscopescope.std...Z" "FrequencyBodyAccelerometerelerometerMagnitudenitude.std.." "FrequencyBodyAccelerometerelerometerJerkMagnitudenitude.std.." "FrequencyBodyGyroscopescopeMagnitudenitude.std.." "FrequencyBodyGyroscopescopeJerkMagnitudenitude.std.."
8 "WALKING_UPSTAIRS" 0.268996313133333 -0.0258299137766667 -0.118247366233333 0.891741299666667 -0.267720148 -0.122542113777333 0.130638007550667 -0.00395987703333333 -0.0936800153333333 0.154026380866667 -0.207274205433333 -0.0134450559033333 -0.127285491966667 -0.00104060653333333 -0.048447966 0.132745776 0.132745776 -0.00682169190333334 0.142034669656667 -0.3044025154 -0.0717919005333333 0.3142078432 0.01061054985 -0.245810235266667 -0.0644131526533333 -0.0266277255333333 -0.0632892246333333 0.0661901466 -0.219539629233333 -0.0939704598933333 -0.344751469333333 -0.254693667996667 -0.190783974533333 -0.01844749267 0.10721052081 -0.16006066383 -0.122702264663333 -0.169011264186667 -0.00571747163666667 0.234882877563 0.0215317859666667 0.27943225764 -0.147697567633333 0.00802174863333334 -0.343726169033333 0.264190842033333 0.0253731440666667 -0.195000775933333 -0.258195669666667 0.0186784346633333 -0.681020490666667 0.268931788 0.11019538287 -0.126413831126667 0.365544682333333 0.108688785166667 -0.923371398 -0.932209351666667 -0.863710041333333 -0.0590322999 0.0999074038266667 -0.289947044433333 -0.34722214514 -0.01748509415 0.1362289545 -0.320099976483333 -0.310659845901333 -0.361165772666667 -0.131203308966667 -0.131203308966667 -0.07817122558 -0.09944201321 -0.383460040333333 -0.150900282376667 0.304035347866667 0.0670092213666667 -0.142720631066667 0.0588517589266667 -0.359686511133333 -0.398856085 -0.0279199881333333 0.0355429665866667 -0.347369521166667 -0.2325920716 -0.227914582383333 -0.486809015
9 "LAYING" 0.282392733589744 -0.0304657688735897 -0.101496037861538 0.930861018461538 -0.0583745067794872 -0.160835195297179 0.0896096308205128 0.00563606661794872 0.0103014854538462 -0.133728029397436 -0.0587784371215385 0.132675804282051 -0.0826558437035897 -0.0290569073025641 -0.0513973647538462 -0.155035696871795 -0.155035696871795 -0.361314595733333 -0.202817815810256 -0.619414415128205 -0.213113834307692 -0.329157374923077 -0.31593900091359 -0.343439881153846 -0.153210539512821 -0.100756682107692 -0.302443587487179 -0.499903871538462 -0.493287487641026 -0.407024148179487 -0.414792405359231 -0.362723694153846 -0.397216827897436 -0.483252736897436 -0.343076638833333 -0.296905223076923 -0.212801815076923 -0.332597578478462 -0.172595187794872 -0.0320911068641026 -0.274474867205128 -0.0121906061307692 -0.494517500769231 -0.146242048435897 -0.646192775897436 0.120472179448718 0.0638797227666667 -0.0489588284102564 0.165959302384615 -0.062935037974359 -0.806056103333333 0.123704763358974 0.136275591206667 -0.190798855641026 -0.270110713851282 -0.232734561476923 -0.959595846153846 -0.919434243333333 -0.882362463333333 -0.23646731525641 -0.480556710179487 -0.543263837692308 -0.436503937435897 -0.455927380512821 -0.234476578407179 -0.619796066153846 -0.629098418205128 -0.590808988974359 -0.16500077225641 -0.16500077225641 -0.268305075692308 -0.425001818717949 -0.645513718974359 -0.186090765923077 -0.288684602333333 -0.248716270282051 -0.237950294871795 -0.496109625230769 -0.59268718974359 -0.454611881794872 -0.44631706974359 -0.277406097328205 -0.292544410179487 -0.269138752769231 -0.479739362564103 -0.670491255384615
9 "SITTING" 0.274471660227273 -0.01413923307275 -0.110468228954545 0.909419923636364 -0.0204148074227273 -0.19713535425 0.125762907595455 -0.0288955878636364 -0.0288222173531818 -0.126624651340909 -0.0494110943022727 0.134154024234091 -0.0703718304977273 -0.0541510527272727 -0.0482753729340909 -0.137803399288636 -0.137803399288636 -0.377909040454545 -0.103522996402273 -0.621955284318182 -0.215251282584091 -0.343020506727273 -0.355026726409091 -0.401756979734091 -0.124187356984091 -0.210243260068182 -0.32048122025 -0.528927529909091 -0.579425314090909 -0.438335342818182 -0.442251429681818 -0.540646875 -0.288352596477273 -0.44528343 -0.330042625522727 -0.226486386040909 -0.319892077772727 -0.388783700522727 -0.211730436681818 -0.0235882579136364 -0.325269918327273 -0.0146615124477273 -0.481492777045455 -0.155136484525 -0.667344546590909 0.142595492031818 0.0128415314068182 -0.0395529326363636 0.0314086356818182 0.0130155808818182 -0.758075706818182 0.0976805409727273 0.163797725612273 -0.178621366522727 -0.289555857909091 -0.218302018886364 -0.949204861363636 -0.907067135681818 -0.874780084545455 -0.245703480954545 -0.516122119272727 -0.611569838409091 -0.332760393863636 -0.374168180909091 -0.224057360545455 -0.620723835909091 -0.646745673409091 -0.596419144545455 -0.215683353060455 -0.215683353060455 -0.338836707927273 -0.398061255227273 -0.681879836818182 -0.166100822875 -0.310192903409091 -0.209235842790909 -0.237992851909091 -0.536805003772727 -0.642036099772727 -0.354310611681818 -0.340965559522727 -0.265464697977273 -0.341707098772727 -0.362515957840909 -0.44798031625 -0.725871029545455
9 "STANDING" 0.2807106775 -0.0193158370161786 -0.110037083714286 0.887424160178571 -0.0259794994721429 -0.0705695561817857 0.0449283952946429 0.0282634697678571 0.0209778620535714 -0.0785220319285714 -0.0640195451839286 0.107862506564286 -0.0914058397339286 -0.0431957201785714 -0.0554453463032143 -0.0784224850357143 -0.0784224850357143 -0.225235925089286 -0.310850997010714 -0.52356589375 -0.236406483357143 -0.286632520178571 -0.202458065196429 -0.356389105982143 0.0155969355446429 0.0359723570267857 -0.289064231698214 -0.389778104464286 -0.359748386160714 -0.3768150225 -0.306754596464286 -0.343791522625 -0.413701534285714 -0.439203449107143 -0.275197225744643 -0.183427262178571 -0.00532968382625 -0.128889700732143 -0.221417893214286 0.101533106001786 -0.263203203419643 0.119248774142857 -0.501187409821429 0.0939483534696429 -0.587155897142857 0.193163136501786 -0.058418637375 0.0699862212678571 0.176389725966429 -0.0185152849392857 -0.792150651964286 0.101372997875 0.0637873385521786 -0.173328473928571 -0.254259414714286 -0.0348143230832143 -0.974788136785714 -0.96514331625 -0.948482215714286 -0.198321449726786 -0.326396115535714 -0.383260185107143 -0.492516684821429 -0.46653906075 -0.301101685858214 -0.553446353571429 -0.546910685892857 -0.458175213571429 -0.25549966125 -0.25549966125 -0.256545195892857 -0.479839589821429 -0.581006657678571 -0.15126791225 -0.286155651232143 -0.0247575985264286 -0.178911732310714 -0.305129234964286 -0.406464884464286 -0.51997179125 -0.488666912321429 -0.374757190571429 -0.39388364725 -0.254844566535714 -0.556812647678571 -0.602320066071429
9 "WALKING" 0.250598280145833 -0.0273826318083333 -0.0692067303541667 0.922121504375 -0.062802910488125 0.0860525087083333 0.0749779902854167 0.0116914651083333 -0.0107548899352083 -0.02760497283125 -0.073104247715 0.0889017723125 -0.0983966034791667 -0.0421679771416667 -0.0553825603479167 -0.895897570625 -0.895897570625 -0.96624303 -0.913146152708333 -0.9691677725 -0.958537827291667 -0.923463484375 -0.898703035416667 -0.105364043533333 -0.0575784652083333 -0.0138390928277083 -0.964603773333333 -0.962848881041667 -0.959773316875 -0.00498796952083333 -0.1729050341875 -0.168720456666667 -0.929760247291667 -0.945399250625 -0.934244583125 -0.1940673790625 -0.292444489533333 -0.165208010470833 -0.902664636041667 0.00606538830833333 -0.954795203333333 0.148038350833333 -0.92688845875 -0.172157763729167 -0.963490524375 0.0358707936666667 0.0185500899916667 0.00411029972083334 0.0550004734791667 0.00673701935416667 -0.800821318125 0.1276394863125 -0.0417544437395833 -0.957466169583333 -0.888370519583333 -0.83553238925 -0.960440719583333 -0.952339891666667 -0.874546040645833 -0.964023592708333 -0.962338800833333 -0.963665543333333 -0.939392447708333 -0.928802516458333 -0.923874711666667 -0.951184245416667 -0.971417544166667 -0.964867350625 -0.866214487083333 -0.866214487083333 -0.953535936041667 -0.898941361875 -0.960479997291667 -0.957677558541667 -0.8808867056875 -0.820462388358333 -0.966679226458333 -0.964605965 -0.966138133333333 -0.942829564583333 -0.92207526 -0.928478629166667 -0.870601605416667 -0.950954158125 -0.900111530208333 -0.9593523275
9 "WALKING_DOWNSTAIRS" 0.275177185098039 -0.0165416801627451 -0.107290057117647 0.656109930784314 -0.0913344349743137 0.224715801219608 0.0775740071960784 0.00723338341176471 0.000256056726078431 -0.0417295033288235 -0.0439123958431373 0.0850818057752941 -0.0919933653333333 -0.0435259136196078 -0.0528217863529412 -0.949479495882353 -0.949479495882353 -0.970676783137255 -0.915701237058824 -0.974774983921569 -0.972314482941177 -0.943847525098039 -0.93947413627451 -0.172971569660784 -0.0987817740568627 -0.0793529726921569 -0.973950145686274 -0.966788624313725 -0.963639706078431 -0.039888077254902 -0.225975591107843 -0.234606781260784 -0.939648769803922 -0.950538085294118 -0.957617979607843 -0.14947686312549 -0.381583070666667 -0.17458251662549 -0.947263583921569 -0.0569640522352941 -0.964290895882353 0.0947474106966667 -0.938186870784314 -0.188785992852941 -0.970400359411765 -0.0114609941686274 0.00695344688627451 -0.0543945870921569 0.0307474236490196 -0.0817075111176471 -0.557219990588235 0.150253665529412 -0.176197182237255 -0.974246583333333 -0.933891125882353 -0.925179852352941 -0.980516321176471 -0.974125938039216 -0.959292896078431 -0.972879920980392 -0.966424223921569 -0.96745728627451 -0.948099068431373 -0.939637718039216 -0.955704191176471 -0.956975840588235 -0.977162413921569 -0.978762169411765 -0.940688484509804 -0.940688484509804 -0.963997328627451 -0.918948101372549 -0.96863927 -0.975110210392157 -0.932490953137255 -0.922813349215686 -0.974219568823529 -0.968516633921569 -0.969923360196078 -0.951386149607843 -0.934527400784314 -0.959146608627451 -0.945482801176471 -0.96269988627451 -0.921021239803922 -0.968324317843137
9 "WALKING_UPSTAIRS" 0.259555298 -0.019653333332 -0.10761203482 -0.2106746178 -0.023203368746 0.66722498286 0.10194771238 0.0098558265018 -0.002035986286 -0.031212157844 -0.14441180817 0.113897360922 -0.09687155864 -0.025296176322 -0.0558840729 -0.75129801835892 -0.75129801835892 -0.79613028776 -0.76107593324 -0.853233146 -0.8041461418 -0.78626391 -0.80397864138 -0.3800060323628 -0.138952636378 0.14224428716 -0.8180021514 -0.8282636542 -0.8470163116 -0.0917342414 -0.252812187838 -0.127072874252 -0.807675433 -0.8015773528 -0.78913614724 -0.21093359476112 -0.2640502037794 -0.04725680728 -0.78465196482 -0.036284089502 -0.813660217 0.21664562368 -0.8194407224 -0.12365302076 -0.8664225352 0.075851118682 0.017394829696 -0.013918302506 0.0610705598 0.002174308078 0.3055790004 0.10153726576 -0.61960513816 -0.787544858 -0.76144357298 -0.756778510726 -0.9249021876 -0.9674504874 -0.9640006402 -0.7904539682 -0.8064181988 -0.8533701326 -0.8425670768 -0.804573759 -0.8052982128 -0.8486645352 -0.8524181106 -0.8657726134 -0.78977061516 -0.78977061516 -0.8135893022 -0.8004962632 -0.8640236316 -0.7817330366 -0.76434255556 -0.751418028274 -0.7823104904398 -0.79641197766 -0.858103073 -0.8540845314 -0.8091964046 -0.8287565642 -0.826664754394 -0.8136893564 -0.8233232518 -0.8704494478
10 "LAYING" 0.276683195609756 -0.0139738235853659 -0.112408480658537 0.935944227317073 -0.0522940593658537 0.0668680759926829 0.0813901422195122 0.0196104532885366 -0.0041940185402439 -0.0529840026014634 -0.0789773772195122 0.0832373794634146 -0.134229386634146 -0.0232932917195122 -0.0548139953356098 -0.836414825902439 -0.836414825902439 -0.888045882195122 -0.798697752409756 -0.918414489512195 -0.87347041097561 -0.793697533634146 -0.88388115 0.104696705190244 -0.0205076410414634 -0.0205833018782927 -0.881250626829268 -0.852643511463415 -0.930434737804878 0.197587382902439 -0.22486424397561 -0.0341244256219512 -0.82806820195122 -0.877642364878049 -0.853095165365854 -0.28717189941122 -0.23981562704878 -0.142449173326829 -0.840153880243902 0.0254458608756098 -0.863418879512195 0.14872400390122 -0.842588516829268 -0.257894753339024 -0.922681311951219 -0.0038534042902439 0.019226457097561 -0.0174929279139024 0.04673604 0.224201339 -0.791786706829268 0.120035656604878 -0.0250477846560976 -0.886766500487805 -0.776456443960976 -0.841729103658537 -0.982617954146341 -0.944796082926829 -0.936397345853659 -0.882250719756098 -0.847051376097561 -0.94033439097561 -0.844972255121951 -0.842799081560976 -0.853770914146341 -0.885727429512195 -0.936563564634146 -0.903623662439024 -0.83705327 -0.83705327 -0.870883422195122 -0.80101750924 -0.925020266585366 -0.893446374390244 -0.781566667561463 -0.832670845121951 -0.89448690902439 -0.851784669756098 -0.949412034146341 -0.851177555121951 -0.826709879560976 -0.867555284390244 -0.860936748780488 -0.881390642195122 -0.80872894302439 -0.933950681219512
10 "SITTING" 0.263467995531915 -0.0179919588340426 -0.107852415153191 0.936041484255319 -0.0864802163829787 0.0186375165527021 0.0706385868829787 0.0141804428851064 -0.0570298348446809 0.062142856906383 -0.137250423453191 0.0823686797212766 -0.122665549676596 -0.0518102155074468 -0.0514518234893617 0.0366593167987234 0.0366593167987234 -0.180036075017021 0.0326285032 -0.472060268297872 -0.0652614866808511 -0.000777324521276596 -0.264967741451064 -0.289919445276596 0.00813033724255319 -0.103513659680851 -0.105331535429787 -0.168032437787234 -0.46277034412766 -0.209775383106383 -0.384429253617021 -0.196019754595745 -0.214711124317021 -0.22420945587234 -0.143834960529787 -0.196864416042553 -0.285598352385106 -0.0950181473340426 -0.0724214280425532 0.124513636325532 -0.0683846505531915 0.173711831353191 -0.263364865744681 -0.0855512087446808 -0.555804095744681 0.153223380823404 0.104905942255319 0.0189523983829787 -0.160833175617021 0.0718442950212766 -0.80524592106383 0.142703072721277 0.00868626566729787 -0.0615739368510638 0.0289131763361702 -0.106089631921277 -0.956880899361702 -0.940489624893617 -0.876548329361702 -0.0882593029148936 -0.138233174429149 -0.522494025255319 -0.312723709525532 -0.0342547708765957 -0.210516137778723 -0.406891708085106 -0.547100990212766 -0.39724417187234 -0.124556211299489 -0.124556211299489 -0.131788317229787 -0.15746047144 -0.563548446595745 -0.0621121973829787 -0.0214930710659574 -0.101128974561702 -0.154563745245532 -0.165007343480851 -0.583307216808511 -0.347949467659574 0.0490568134255319 -0.306960201089362 -0.292495689574468 -0.2279001417 -0.235484976191489 -0.606626561914894
10 "STANDING" 0.288514847964912 -0.0184933795105263 -0.113748618936842 0.945842213684211 -0.0748837141578947 0.0476892559280702 0.0889931285789474 0.0130184768596491 -0.00835056525263158 -0.0581058864817544 -0.0828331841736842 0.0853774111964912 -0.0998434319491228 -0.0470037798947368 -0.0746754516631579 0.0662052235631579 0.0662052235631579 -0.0540231336134912 -0.0743948203017544 -0.437192448421053 0.0252153157894737 0.0599389094561403 -0.27602375677193 -0.303450654403509 0.153314808266667 0.16607749905614 -0.00944043130877193 -0.0174797401017544 -0.378039175654386 -0.255930467912281 -0.215168863017544 -0.0550425741736842 -0.226200087807193 -0.315112090157895 -0.0828471943192983 -0.175995824421053 -0.086837044922807 -0.0873293143333333 0.0493236879122807 0.159590848868421 0.0555333203508772 0.0699739152764912 -0.355159809842105 0.0390609063418772 -0.51026915877193 0.115188695038596 -0.0414580210526316 -0.0497501420894737 0.0287122999473684 0.028379010922807 -0.85262266 0.134663280142105 -0.0119172429877193 0.0367329385438597 0.0145887431929825 -0.247127078320175 -0.955505764210526 -0.948986905964912 -0.914393143859649 0.0383889842947368 0.0108499934873684 -0.440429435964912 -0.330370142649123 -0.263164315473684 -0.159712894649123 -0.390096280175439 -0.510360869824561 -0.307250448192982 -0.0264018461929825 -0.0264018461929825 0.0297425954 -0.309881703175439 -0.513023570526316 0.0391966486561404 -0.0774243991 -0.294679706403509 -0.00480675440701755 -0.0300536190438596 -0.502433703859649 -0.367698153912281 -0.242167731 -0.264057965596491 -0.225426678861403 -0.0161227868661404 -0.401518407701754 -0.552208498245614
10 "WALKING" 0.272876605454545 -0.0145611985783636 -0.102921598236364 0.79105044 -0.117423324363636 0.166755957109091 0.0757344976545455 0.00373836489818182 0.000238438064 -0.0401851215090909 -0.0718558859272727 0.0852839365636364 -0.0944726988545455 -0.0405917615763636 -0.04830843668 -0.963911030181818 -0.963911030181818 -0.985710348 -0.942648107272727 -0.990426328 -0.982928947454546 -0.947661620363636 -0.977094718363636 -0.0829520862009091 0.000317830092727274 0.225539684470409 -0.986313922909091 -0.976699639090909 -0.984366856545455 0.180575461 -0.0797822808143636 0.0962055910763636 -0.980087912545455 -0.980576127090909 -0.962968103272727 0.1562757524 0.0396966840545455 -0.0839110753145455 -0.962161005818182 0.208243928109091 -0.981894112 0.298019010290909 -0.967540131636364 -0.0103125896 -0.987835792545455 0.318812004418182 -0.00600884074181818 0.0530204367345455 0.0334988031907818 -0.0765635662690909 -0.555782478363636 0.164090753563636 -0.0968729393818182 -0.981110605090909 -0.930096105236364 -0.971981665818182 -0.973506388181818 -0.950917506727273 -0.975525770909091 -0.985843706727273 -0.975845344363636 -0.986648313090909 -0.983192063090909 -0.978644733454546 -0.959527899272727 -0.988043074181818 -0.988784331818182 -0.987023223454545 -0.948771853818182 -0.948771853818182 -0.980748692545454 -0.955165399454545 -0.986877727818182 -0.980582519090909 -0.926247099218182 -0.970735794727273 -0.986667988 -0.976684632181818 -0.987560594363636 -0.984278327272727 -0.977807589636364 -0.962137578363636 -0.950159148 -0.978342911090909 -0.955221868363636 -0.986377643818182
10 "WALKING_DOWNSTAIRS" 0.28220670673913 -0.0170117326956522 -0.109629637282609 -0.185084640869565 -0.177216098913043 0.294734147173913 0.0694725729782609 0.00985932429130435 0.000785995385217391 -0.0188538683782609 -0.0891460491769565 0.100942115521739 -0.100712414673913 -0.0352316364217391 -0.0592235353695652 -0.975868715869565 -0.975868715869565 -0.980327597608696 -0.957544826304348 -0.975229402826087 -0.974827995869565 -0.968742780652174 -0.98237722673913 -0.15202947481087 0.309383591695652 0.296683589436957 -0.980384508695652 -0.969541736086956 -0.983896615869565 0.0151463025445652 0.0847785989304348 0.149216674232609 -0.98024073826087 -0.956879498695652 -0.974567277608696 0.115710052263043 0.0743275094478261 0.0525373543826087 -0.970080166304348 0.31433163576087 -0.976764224347826 0.272140191521739 -0.956414846956522 0.259024770813043 -0.969187971956522 0.26289744165 -0.0351465538365435 -0.0031457504673913 0.0105141222391304 0.116355283741304 0.333429017391304 0.241551229130435 -0.190166853173913 -0.97468264173913 -0.972386193478261 -0.98111571826087 -0.96752523173913 -0.993044502826087 -0.986393231521739 -0.978972887608696 -0.968621448043478 -0.986055613478261 -0.984546943913043 -0.956517388695652 -0.975112725652174 -0.983674542391304 -0.966287655652174 -0.986824328913044 -0.967487786304348 -0.967487786304348 -0.975678040434783 -0.950512039130435 -0.968445727826087 -0.97463706826087 -0.975345743043478 -0.981233133478261 -0.979281956086957 -0.969895257173913 -0.986771793913043 -0.985965707826087 -0.956674002391304 -0.977481884347826 -0.970712249130435 -0.973355723043478 -0.955511224130435 -0.969592271086957
10 "WALKING_UPSTAIRS" 0.275653674583333 -0.0247426110895833 -0.122031598875 0.369577806875 0.0692482185625 -0.267395872770833 0.09111749484375 0.019273129188125 -0.00123969836333333 0.00419642352916667 -0.0504404620548542 0.109943012107292 -0.104329440947917 -0.05311551696875 -0.0422701803541667 -0.438201479972917 -0.438201479972917 -0.470874455354167 -0.459765438041667 -0.6632739575 -0.419742060895833 -0.407965856304167 -0.609016276041667 -0.16088099464375 0.111367457979167 0.301926974308333 -0.415094543741667 -0.438147604288958 -0.652730982291667 -0.07259510435 -0.078085723423125 0.102047976833333 -0.551249044375 -0.587174179166667 -0.470405897814583 -0.0490839410229167 -0.0690349137604167 0.0575118897770833 -0.415137517495833 0.18816205265 -0.3555669694375 0.0163171961041667 -0.627121026875 0.0952778689583333 -0.703659673125 0.0399038978125 -0.0119903888895833 -0.0244706563729167 -0.0827185257770833 -0.000633981499999997 -0.286271155625 0.0389765944583333 0.289693632785417 -0.4616949630625 -0.431417565395833 -0.595224164166667 -0.961958546041667 -0.950367956666667 -0.942525248770833 -0.380254451141667 -0.416538948058333 -0.684891253333333 -0.637302986666667 -0.517949684375 -0.504627579666667 -0.614332667291667 -0.707185215833333 -0.60430741875 -0.457654770033333 -0.457654770033333 -0.345808123464583 -0.612766515 -0.698997661875 -0.479631674229167 -0.4827218273125 -0.620620800479167 -0.399468106884792 -0.433739120895833 -0.716417779583333 -0.665415061041667 -0.4835005049375 -0.562056170416667 -0.569856567083333 -0.338322885739583 -0.670944734375 -0.714355958125
11 "LAYING" 0.274750895666667 -0.0232063183581159 -0.110701593434783 0.91706101115942 -0.271492366231884 0.150119699405797 0.0828964119086956 0.0148887918031884 -0.010056157784058 -0.0720290040666667 -0.0617744973724638 0.0681169950975362 -0.0600550263724638 -0.0497561011695652 -0.0361796265318841 -0.0672914169275362 -0.0672914169275362 -0.386428397434783 -0.270974421347826 -0.681988057971014 -0.229866849550725 -0.139256140933333 -0.497782091594203 -0.45122693433913 -0.113536874 -0.266769165317391 -0.36549732295942 -0.332674373098551 -0.673764851594203 -0.400202604028985 -0.46036514057971 -0.355192018028986 -0.413114379710145 -0.566279971449275 -0.49481526057971 -0.215759832043478 -0.440739393101449 -0.18121457325971 -0.21226931942029 -0.0555352256710145 -0.341084934214493 0.0504420761242029 -0.525767265652174 -0.252901696817971 -0.746202813333333 0.0478116304942029 0.00431993585507246 0.0224428248275362 0.0795035876811594 -0.109426294594203 -0.706334614782609 0.270853012608696 -0.0831434560724638 -0.133188332173913 -0.0473259993086957 -0.291614627826087 -0.956426911304348 -0.927397966086957 -0.921187022463768 -0.325332538585507 -0.291893170362319 -0.70622145 -0.46512170184058 -0.412864298550725 -0.524051680289855 -0.597055092173913 -0.755999087246377 -0.642501573188406 -0.205921712897101 -0.205921712897101 -0.363286989144928 -0.390457420053623 -0.755588691449275 -0.100410616971014 -0.0630950272362319 -0.25394116554058 -0.344995736086957 -0.29528046684058 -0.73782038 -0.487649948449275 -0.345406740971014 -0.577924663913043 -0.328199220401449 -0.398006423550725 -0.412804028695652 -0.78619407826087
11 "SITTING" 0.2764896121875 -0.0187333634695313 -0.10712815009375 0.72978284734375 0.0280063946875 0.130418993640625 0.084609126296875 0.0194177366421875 -0.0143080052829687 -0.0721138541765625 -0.050301662125 0.0773187648530391 -0.0628450908265625 -0.0585589779609375 -0.0458615438453125 -0.303714415720312 -0.303714415720312 -0.4624564344375 -0.47028216553125 -0.70023246140625 -0.38109253893125 -0.227422866194687 -0.61973359890625 -0.317102748 0.0683029049375 0.11343047386375 -0.4574326876625 -0.369579659839062 -0.69542990984375 -0.229052560265625 -0.329148567421875 -0.072958594665625 -0.557360214515625 -0.656347685 -0.47170104296875 -0.15342782610625 -0.183113996421875 -0.073674731178125 -0.380901639492187 0.156405425903797 -0.41634062584375 0.108892196378125 -0.63917347359375 -0.0352263421625 -0.77346188 0.107347473123437 0.014456941121875 -0.046405106665625 0.147792587578125 -0.0732151102782812 -0.5562477584375 0.01586078421875 -0.06996985953125 -0.359005200990625 -0.19963115735625 -0.5642547490625 -0.9773485440625 -0.96065032703125 -0.95655217328125 -0.435830282703125 -0.329936942257813 -0.72581507984375 -0.612311849495312 -0.60013816609375 -0.5042559665625 -0.6346651540625 -0.77929977 -0.6124494171875 -0.404014603882813 -0.404014603882813 -0.4268078999375 -0.581701273078125 -0.77580267265625 -0.351864806403125 -0.236269951235937 -0.5693889415625 -0.464361691460937 -0.331653121232812 -0.75510574578125 -0.63204182346875 -0.57289351125 -0.56118253125 -0.510459569051563 -0.44447470025 -0.616275027025 -0.79504469828125
